12596 49697
577 2339 834535
9918 164 386022
4959 11822 579479
6057 218 111479
1962 11990 970730
10796 6321 274051
9437 2555 586446
707 11411 723631
5891 3040 893142
4595 10599 349743
2080 4263 970053
7355 1222 769390
8912 9386 269878
10381 2181 187806
6535 6736 917352
6119 2667 249427
6043 6159 93574
621 12258 261910
2882 3040 195069
4581 8761 254177
2808 5924 408839
8801 9114 185490
4398 1822 453030
10281 5964 54513
10232 6787 638126
12382 5156 893091
661 8983 398950
6144 3052 326583
8250 9377 303658
10502 7157 699673
11901 6293 86518
12133 4232 745068
2609 3648 248232
4329 8486 296312
2599 3666 91212
3801 5814 108796
6615 5274 119044
3936 4733 673980
7848 5823 686704
9361 8625 668333
11302 12519 600077
5819 9631 403269
10270 2445 132789
4754 521 727030
4879 7624 741207
925 169 209998
1318 8548 931831
10709 4986 825920
5178 5373 774277
2572 8460 380531
5596 3199 96907
9 4439 375398
1454 10032 486808
8807 2881 480582
11585 1248 677272
9591 8034 169729
7814 5885 97826
9047 2452 215641
7319 863 142260
985 10686 894012
7604 11778 871070
1668 12300 663079
2873 12040 227759
8420 443 212206
845 3871 105074
6025 5783 724568
5223 8332 457688
11729 3332 419756
7986 9437 568376
356 2747 168546
8769 4839 329729
6649 1990 615091
6835 844 375490
616 12126 475280
2253 5299 579073
11184 4012 932027
10911 12249 991708
7967 7545 650467
783 11603 972184
5102 10706 829204
3797 7018 80382
4304 4888 517909
859 8248 254602
8359 6391 131963
5338 1034 504169
4616 398 480286
12564 5778 443342
4645 5575 25890
8967 4236 268833
17 5557 661357
1532 10486 212098
313 251 427842
2265 2222 178180
9494 6854 637899
762 8009 560724
2765 5396 947606
7831 5774 885889
12197 9881 748481
12504 8639 153230
6167 8690 914841
8550 8947 424034
6907 5349 926409
4664 10340 739531
5398 6145 620579
11049 4331 884075
12486 5996 956466
2905 11293 340306
8749 12518 74474
3205 4738 822080
457 3085 740092
10893 10212 198309
7445 4181 453393
12251 1022 744368
3433 9996 620435
3524 11113 44651
1672 8425 180915
4019 7254 436583
7508 10408 394570
1588 3167 688414
4964 11588 759875
12391 5007 593340
5682 872 575366
2537 7071 101178
115 8676 593786
4722 3339 227855
993 6765 640305
279 12518 74248
2576 11532 426885
11951 6580 744873
3165 1434 455449
7627 8641 838336
7401 8799 331020
11799 2295 748939
162 10449 579474
7016 6231 880961
8916 9369 673091
820 5179 86931
11378 9090 892921
9446 5613 20803
7231 5530 571114
5932 5406 394718
10665 913 934540
12595 877 313691
1062 10217 801897
9154 8122 652426
657 8775 804949
1 397 304445
6545 9253 195172
11919 3511 474569
6892 11029 397133
6125 9418 949707
1442 6653 213838
9453 9973 505207
5057 1089 202696
7655 8556 515279
761 4193 80383
11294 5694 74932
11890 12071 256688
10840 11527 724014
9503 3963 950274
4286 6108 403929
265 5574 727108
4533 2617 957835
6367 9205 564781
5679 654 654238
1513 9115 869514
6595 1250 598080
4038 8224 205191
9766 6984 93088
7765 7877 982032
3549 5322 959157
11066 12068 419206
5000 5907 144557
883 307 793872
2159 7383 836492
9716 8097 221057
4117 2568 910929
6753 1257 196003
11960 10193 659909
4561 7535 718200
11977 9897 841561
5386 3952 898257
6676 10599 231220
505 8897 833340
5411 1412 131252
10709 5045 424764
868 3289 715918
1018 5397 434383
2558 2878 554419
2406 11180 693586
2271 10908 327943
3615 12126 661826
3139 9067 303507
7767 6961 509359
2109 9857 914641
3400 5456 178734
3742 4844 684364
10222 5148 883242
6740 1303 642453
1729 10682 393263
1593 8799 304826
500 5522 346900
4804 3280 938678
10063 7143 39001
11389 6586 646163
11608 1028 780161
3896 1906 939825
10119 11075 369255
9109 2353 199291
70 3337 220266
1347 4671 169559
1053 9813 852262
4230 5304 74494
9444 804 791959
1714 8842 12941
3767 9845 686977
9564 9886 599008
12248 4417 158060
1426 12483 997841
5492 2037 884582
10039 6180 394495
145 11762 149318
9330 4838 449498
11518 12391 2160
8335 3526 421888
10496 4505 138986
3809 2751 232047
10189 8592 892448
3957 3136 438690
10765 8321 768796
2988 12436 580006
5583 1504 765934
8812 3523 192672
4991 5652 430584
7138 6698 434944
6241 7351 239213
11028 3109 33311
11068 8305 668006
8559 7304 199431
5515 3652 6688
10780 5734 393624
11865 8909 309878
11583 10644 769678
4478 6708 536475
953 2088 360883
5231 6315 679813
5875 6968 233133
7180 7296 828772
2166 11544 11394
4086 11753 838844
4134 2070 605353
6212 5216 807773
1759 4286 333175
5171 2310 187953
2073 2645 915399
2561 2048 501531
492 7520 523297
3871 283 158647
9965 2970 458927
5867 11605 913645
7514 11961 272896
7070 6601 624055
11396 9567 836181
10359 3484 126536
5573 4663 730301
749 4607 648811
9420 1825 247049
1328 5314 655060
11504 5558 337508
3315 11067 739386
2321 9409 896349
2394 5693 639261
7676 2085 571339
10336 12473 431728
2609 1046 226420
4767 10352 491596
3380 5812 153874
10935 7888 519170
10675 10530 290863
5786 8317 58324
6919 2666 322328
2897 9579 821292
3430 3276 19017
5617 4794 894776
1107 9981 844020
3720 5922 922554
1828 1006 177984
1317 9698 210176
787 5416 694137
4021 1912 302624
4588 11440 535218
9747 10732 181917
11 11986 457056
1276 495 686342
5454 7026 72239
4283 4210 400471
5935 443 521867
2550 5058 359107
10335 4817 678128
8214 4085 131089
4806 5301 984812
10697 12409 819946
10158 5753 375555
7797 3132 87629
6656 3898 287021
11367 4324 276944
2943 2108 221264
12251 2977 715876
7068 10264 938173
9748 10691 658102
8807 10910 540326
5762 12421 658178
10685 3535 127424
7838 985 928863
9798 934 609459
7350 5753 444258
12357 9111 419241
1883 5059 763824
9150 348 52123
2215 7849 314565
628 1749 421195
2752 3704 291680
10552 3211 955334
7037 828 809389
5629 8190 110285
7931 7208 508596
9670 9986 364223
7157 6886 213107
9032 6306 850930
656 10868 169958
11343 2330 167786
12527 3310 455225
7586 1335 432619
4808 1390 983381
8483 3569 96873
880 10719 3766
606 8349 176866
7268 3549 973346
5988 157 53805
254 4117 707727
8321 3761 24796
9310 12443 151863
8175 2511 16153
872 258 531827
4365 9870 628970
2481 7400 461204
8736 12352 763117
4439 2456 221501
5271 914 239205
1760 2716 603504
1410 5863 654200
4205 1420 333491
6254 3049 889795
11295 7227 439369
8737 1338 711014
2699 1429 266500
9741 8499 680610
11534 5391 723759
5633 1973 150415
12037 9530 853834
4154 62 854587
3735 1093 607209
6358 4109 941908
258 6950 158029
6050 7008 263024
366 11333 873320
198 1319 702941
4272 7812 441717
5637 3015 569998
9206 3924 482195
1095 2383 274312
8057 3435 951107
243 11006 975609
6568 7279 538078
8916 2612 620760
11424 3098 995569
8013 10151 375477
5454 470 500816
3590 7753 428020
8881 7394 110189
11182 4683 211775
4064 2705 680888
1033 7120 15791
8119 11155 612851
11289 11522 804983
2143 12476 271153
838 10905 608878
9595 10104 354390
10517 721 625634
10530 10741 470558
2800 584 782170
94 2447 244623
10267 10213 579322
732 11619 819470
48 12221 49116
10960 7247 105580
2869 9680 38532
499 7693 259048
11448 7427 41125
12057 8692 330947
9093 893 28346
6188 9254 611945
10670 3791 396079
12591 1150 535142
9798 170 294831
8507 5011 30850
2866 10130 998449
10615 3110 900222
4832 5576 746008
12059 11215 4483
1344 12050 722138
12579 4847 604084
9039 2571 217629
11806 2181 465265
9989 199 293365
2766 11494 394702
8025 1321 13227
10583 10041 844828
124 1324 600614
5864 11790 325450
5097 10269 694129
6479 12578 409378
12179 7786 819244
454 12149 404181
7205 9577 870295
8290 8154 737678
854 2312 158751
5845 2024 304098
10238 9181 928390
3368 4396 692533
11960 10097 899769
4886 1497 887859
1837 4779 255278
1721 2635 61885
10470 6564 841757
8364 5791 38663
3043 3623 774837
5433 2287 744825
383 1619 690593
1199 11042 570835
4748 11964 308918
804 773 466237
6016 4340 339862
10590 5844 59468
873 2742 122797
2294 148 597273
9723 8361 523182
6272 12474 440649
4238 4196 913040
914 3630 322524
12377 5046 766628
9242 8723 471872
9773 12285 387464
4959 11959 293552
9396 10648 767407
4076 5044 973902
7575 12196 402210
11155 2644 803083
2878 5464 478964
2884 9359 604323
6656 5005 488567
3478 2806 550926
6187 6922 244349
8765 3472 246564
9979 4397 62932
9816 15 539288
10811 11577 258417
6198 1528 443426
9757 5663 762266
3343 99 572062
8341 9625 439684
9606 2691 916803
11498 7410 341396
4780 5457 398998
7325 7343 762658
10689 11760 287338
6551 9648 374045
11112 276 894201
11749 6480 432691
9587 6892 643211
7598 8577 347909
8831 6587 490404
9841 11725 673369
5304 1576 676801
8641 11936 416836
9997 2261 402107
7763 321 780315
9061 207 407471
8691 1796 809131
4003 4120 445412
1405 1391 741771
848 3664 798901
633 1673 978961
3688 5976 799076
9155 8350 54365
9036 9595 579454
12016 2269 392444
7123 6932 251555
6711 9184 140318
1794 9016 824769
7023 5404 940337
275 4756 938155
5728 9595 363547
3743 7535 269767
642 9267 780770
3971 6007 738935
2766 4708 43011
302 10973 747323
494 9552 589263
8886 9816 113989
6384 3153 572362
2255 833 884348
11114 7688 759717
10551 4679 612022
8896 11349 17886
4912 6102 92395
937 7476 860456
5840 12142 883298
11651 12343 114677
7912 9053 256869
9693 5760 530937
6759 7533 146997
9796 12046 212328
9503 12119 879649
12398 573 735257
10992 4901 804908
2866 8286 960257
3652 1121 373670
10048 1542 743822
6917 6607 281511
2818 4697 798604
6574 4537 956680
5077 11826 497194
9744 7419 67745
8521 12342 940657
4732 9478 849170
7907 12357 44165
6619 4462 851138
11355 7243 119675
1575 357 563936
164 6240 804893
3397 5646 765615
8309 10144 852636
215 9655 201660
8325 5910 335805
1408 1943 499331
8859 162 681862
12016 4246 654118
11943 9614 591444
11989 971 299840
6057 1962 77156
6198 5225 370266
10024 6307 981763
11876 6562 608343
11608 9798 781849
267 2774 632482
1515 8051 21837
8112 4603 639972
3915 11614 678633
11404 223 27436
2803 8147 716364
5940 142 675910
2018 1465 334092
12585 9156 33612
9676 8762 136598
3849 4655 68265
11063 11338 399550
2904 5358 708370
2158 5790 43359
10218 5935 398176
8368 11009 671048
6361 1108 487397
12262 6201 369715
1557 11380 901531
8273 553 982429
10634 9732 740972
10674 10624 942296
8344 11335 457954
7414 2439 320559
8902 8199 587708
3632 12470 315445
2340 9699 803824
2610 3409 525219
2708 6575 324393
4610 6611 949729
1355 2325 949895
3756 2656 701243
8469 1954 405549
5797 9040 955821
10176 1280 942139
12233 5502 166759
7393 4713 598506
4853 10312 265723
1973 10328 814265
7468 5347 406068
9069 4204 656301
5657 11695 608615
8881 7567 580157
4001 11642 947984
9805 1385 922484
10006 2440 354394
5217 1397 120068
328 7872 799628
5171 10587 225943
418 12377 162202
163 3576 246808
3627 4120 151003
1011 3921 236752
6834 5546 119208
7013 368 344844
9715 8878 356595
4527 974 981926
1555 8303 846866
422 11053 926200
1377 11669 854450
12055 9175 900383
5891 9155 513147
12285 5614 978490
4665 2792 884448
214 7368 804936
7873 6829 44952
12155 10374 849309
530 934 900937
11883 7254 157228
6114 10763 653396
11696 463 37784
732 3836 901742
9971 1902 433548
341 3602 805453
855 454 754364
261 6035 71031
3394 135 678571
11138 7540 760763
8691 2986 88153
7063 10816 976956
5297 12348 834173
7173 6755 565556
308 1755 846085
7249 9896 232798
9697 3921 702650
703 8930 551526
10019 8367 346565
5892 10759 3753
4291 12584 196075
3068 1645 378460
4131 3465 358479
8168 4305 879314
4130 9962 362695
9317 5791 542745
66 9624 554851
10443 6033 83950
1692 3866 647901
6529 4623 6670
8883 9607 32732
6794 2449 293259
7095 10306 277273
7762 9314 932574
5561 7879 705057
8757 1573 400225
11553 9054 734442
482 1192 402302
12448 6508 582083
4629 6186 386845
7940 8968 218775
12266 6632 301496
5949 2798 891073
8709 4709 456808
286 1093 810039
2287 2246 286311
5063 3261 547537
2409 671 170430
2510 2055 185643
10508 11598 274152
5406 12298 183732
4178 5073 565842
12297 993 790135
3766 11131 303529
5658 1231 36826
5020 6560 982959
7210 9855 726547
12082 10731 912657
11030 6907 988164
7639 8305 520581
8469 9952 197459
12254 2634 621730
2015 2300 740637
307 3623 472760
2154 7213 462376
306 7620 232820
4287 160 441975
441 2718 689395
8144 10693 688664
8641 11209 347008
5494 1781 51388
2233 12461 288577
78 12209 392064
2522 1436 494811
6828 8370 753761
1120 3700 808950
798 4894 889563
3917 6307 425172
1423 8538 566891
2436 10743 413889
5034 5699 390671
12186 4944 720740
9455 11558 470606
5381 1303 849150
10193 6693 639025
3862 3866 93171
1442 10315 322299
4512 8717 348143
6340 413 357123
10802 6333 415876
370 6234 618165
7820 1302 242202
295 532 208055
1395 11450 221776
7677 11186 579160
4329 2730 986478
9852 4277 983376
328 11420 374512
5014 12141 721845
10969 2186 413298
11447 9169 325574
9315 2593 163912
5757 6790 295795
8761 5186 822367
901 2601 140768
12170 4848 59645
12187 3988 98130
6955 583 625856
5161 9113 248958
6007 11794 298690
9149 407 264438
2027 3900 135535
7944 4311 319957
6545 10632 187368
12274 9366 662309
5928 7828 798638
2255 4804 675220
3539 9366 337352
1760 9132 716584
11259 4916 895033
5964 8772 476279
5357 11096 460096
2967 11077 975601
10312 3725 567740
5306 6865 229076
12539 9739 464229
7322 10348 290852
8718 5844 985812
3263 10663 111808
10583 660 957527
3145 3759 948195
10437 3893 261500
11125 1244 81371
3828 9759 37479
9579 766 503673
8133 5549 677122
7198 5482 116739
2778 9183 378260
1470 1749 331091
4801 10542 883410
12537 11621 17639
6220 859 998453
11979 7847 607899
1483 1355 818212
2272 1347 177654
3299 6558 29213
2553 8413 432111
6975 9621 450185
8331 1567 686177
7539 11436 654099
7928 2671 474074
6527 12330 653653
10818 1280 594641
6191 6875 880982
8867 938 536198
10157 3613 263874
5987 4112 361700
7404 2316 21971
9514 2360 344317
11409 5627 518067
6173 8402 958652
12592 2465 673606
1746 11738 12209
1771 2255 228370
10307 8023 144940
2903 9600 650062
7970 10076 981883
11507 6075 329213
5459 10717 328842
4498 4676 615681
5769 11005 414532
5985 2381 28521
9589 6261 726003
2301 12297 310913
9040 7827 974668
7020 432 282288
630 11995 396382
9497 7136 510220
5198 10640 35797
10531 10306 882386
4801 7633 261972
8858 3088 245626
5931 11708 849353
8915 6858 683647
4439 3601 816872
2482 602 10735
10288 11290 227571
1747 4057 728130
7626 3597 349839
12559 1017 423476
5359 3386 321107
8610 6445 600768
12197 12068 630364
7711 1672 575782
7361 10966 647583
2925 9977 351892
9883 3208 179389
8602 9654 580465
4396 7243 961406
10511 4159 662145
1393 2812 262191
2099 366 559932
9931 2708 263351
58 10784 653008
11296 6510 121115
9353 15 250729
6783 5538 709869
8042 391 192852
11942 11362 123381
11041 4973 973921
2773 6451 873937
2448 5269 911152
328 2633 812557
3750 8929 267801
5028 8094 285181
2937 7790 49193
3816 3886 105948
1376 5399 894734
9829 870 63610
1653 5556 773147
378 4375 753554
12114 4549 881103
6756 7961 228310
7723 629 938700
4878 8877 450684
1778 2991 707727
5342 4257 171483
12412 9900 349492
5006 2767 321370
5727 12473 90571
8214 6250 70891
9218 8069 490954
277 8761 22081
4142 1861 254911
4205 5462 463038
1509 11481 818101
424 292 859751
7607 9511 139603
6962 8131 705760
3353 12356 184994
8417 7970 378752
10123 8310 860986
8200 2968 243500
2530 4886 261220
4086 3913 75858
7753 2951 316952
5729 392 168876
9591 12028 2757
11649 6749 401834
6402 10398 408811
3367 3640 667897
2817 6847 629946
1041 58 51012
2052 5311 705253
10314 10641 950131
8391 11037 2913
1960 7470 127371
2804 11538 553689
12313 2583 832874
5511 7003 377311
3751 846 153956
1885 10974 940331
10051 12338 891434
10959 1649 499319
1491 11803 348699
1443 3128 537686
1009 5158 27607
11308 1877 27930
2402 11325 457445
202 10312 749889
2389 11207 823637
9713 11262 145248
12560 8384 105863
5325 8575 10597
3680 11938 884946
5378 4891 403427
350 8745 130002
5568 10698 480232
8901 11385 639791
12164 12137 995501
4953 5057 162250
7355 2899 869864
1301 6701 146905
10282 11173 75180
1411 10128 330935
7383 10770 958415
4071 9453 106627
10083 5110 139463
3990 3562 20131
11184 9109 156999
11089 1771 823523
1993 4373 51555
11089 9032 940717
829 11138 153692
5153 6544 58040
10225 75 326941
6782 8397 878569
4697 11161 763300
6689 9144 636286
7734 20 279716
10104 246 689648
4654 8808 893381
11965 2158 734961
6400 11394 481557
10935 6528 796619
9398 3677 264452
12571 10272 704439
7624 6819 734506
7109 4689 483652
442 10486 359848
2196 979 470992
6239 5359 236422
9820 9709 389125
7064 4951 790633
11876 6 644449
9521 5169 181640
6415 10883 271346
8777 11024 802121
135 6036 753478
1736 10670 426057
8784 6737 779190
11612 1528 693809
6736 12268 243660
5407 884 773386
3858 6428 888392
7805 9550 806051
11416 7186 810501
4528 3996 116
1086 4530 519741
12204 4480 343439
11873 2964 256351
12390 1574 309113
10106 11461 180945
7539 8060 603092
10092 5978 110159
6052 4667 451809
11928 8304 834826
11005 1731 951929
164 5957 789080
10779 2878 208807
5545 4054 979146
11784 10449 68433
4889 9198 259292
6582 4659 858941
9808 2212 236368
8987 9463 63678
7309 3345 539757
11270 7598 754580
11948 3123 389650
10329 3946 794531
2917 4103 553102
3589 12036 21302
9852 998 283296
11122 4610 752602
3211 1885 958102
4337 1989 620601
9792 11656 271323
7259 6528 660080
9235 3688 627559
5966 10233 535929
7907 9417 556759
10435 9257 306667
9180 5403 168621
1315 6429 9745
12456 3498 166581
9341 9296 579474
6612 8470 811296
10942 2417 450249
3202 6917 820430
579 7467 242426
7155 9608 251153
2986 11994 834994
2428 5393 787686
3234 7039 82597
10333 11702 771504
10399 3867 78209
10914 12148 482351
1842 820 175840
5943 5951 998789
3551 7470 843316
9204 4035 11093
5232 7166 896226
10441 7423 707876
277 996 595172
5188 10171 751566
5326 617 199291
7198 9408 609575
12425 762 226142
4085 6400 928686
7415 11823 746272
3628 5389 725335
9505 9383 903211
3184 947 928685
2204 9076 733714
5413 918 846316
6069 876 351640
1475 10655 423481
11997 3189 117560
7086 7080 43296
3084 10917 474977
3778 5158 332690
2526 3675 796900
10564 9400 782541
1209 2158 630399
5217 11136 427835
2182 3099 789078
12232 10582 721847
11772 8 6336
9058 10851 978675
7429 9128 564295
3832 12585 842401
43 8653 862022
2622 8226 722039
2904 12315 894507
1581 826 90639
8950 9783 487608
1919 4710 109770
8862 3385 945205
3692 10136 172988
10873 8676 842838
10894 702 415503
12532 11801 263962
6588 5348 461749
9900 9195 523646
1006 6764 192182
8326 9275 316834
4992 8267 817048
5904 9487 167235
6607 2689 88384
855 2247 343092
71 4759 371262
2315 2238 29217
6304 10997 417798
8063 9396 734984
11714 1679 629334
4144 11825 207536
6317 9698 121688
11653 812 136527
9657 4002 387489
3558 1624 651453
2147 5912 962174
1533 1605 202158
7455 1659 271749
6567 9386 38732
10116 8783 787790
3274 11133 302395
4788 2888 182920
388 1542 675003
12183 2036 714266
2872 6936 555956
4495 10069 1409
8970 5597 632644
8778 7484 413898
6630 9739 289611
3099 11941 586161
8462 8715 792397
10390 1070 105263
11322 9843 47612
6169 9807 198230
9013 6171 63791
3237 6213 751929
4797 10539 275516
10272 1274 125636
9466 7865 94494
12493 7974 118844
12145 3690 118672
10863 11196 129384
7883 6513 208383
5048 11330 342897
2182 4266 343271
3347 4605 359686
9321 9058 107854
2667 9585 249545
8729 3295 120736
911 4620 743847
5172 6578 283834
7759 5726 766570
1877 7898 778359
8475 703 361865
2198 11835 675726
4793 12152 307021
10663 2895 951808
10370 6788 603742
1307 4909 798478
7643 5584 264359
10217 6126 862763
5892 3859 97043
5013 1658 302085
5750 8335 422660
2400 4061 815988
3548 1275 991261
7479 2849 419619
9366 3453 603154
8339 11271 143046
2126 10939 789582
3505 8405 346477
4789 11744 426717
6064 9785 932151
2829 10652 90259
2926 3172 739625
4241 10825 48770
8261 1610 751303
1953 5381 59723
9965 70 233762
3704 761 802030
1605 5815 786271
12562 8830 512485
566 856 837148
4603 12091 496401
7463 2726 453814
115 8031 881898
2254 6258 274660
3548 5850 768596
1385 2409 980587
9003 4316 440479
7772 10817 677112
10551 7752 102861
2876 4859 651488
8785 3222 556450
6147 10194 362970
3310 11568 556332
9798 10067 404143
12332 7499 938731
484 3703 216240
3545 7621 908963
7393 10763 188085
11176 6126 957049
1355 10450 975148
4271 3359 606692
9718 7619 903163
1768 252 733972
2671 4385 786129
11334 2021 705913
9983 2232 961322
8378 3489 957740
9055 7365 15576
406 5303 161453
160 4888 558779
4814 9313 999618
2780 8717 89025
10693 5667 848408
2013 2822 814453
10006 2813 334122
12509 3871 793207
5128 2764 669229
10489 11202 13063
2878 11227 223995
5156 3916 708433
3266 6010 666547
397 9286 831286
9595 412 156427
6714 11410 808129
11235 6602 445849
3073 3822 268005
621 1683 592837
8389 3105 24837
4705 6850 311242
10223 4245 927746
8501 7273 128498
6924 3421 984418
2555 1983 513747
8780 5150 572915
3381 6450 161380
9126 6300 245344
1251 12484 874503
9585 9874 83904
7221 7506 54092
2483 6104 634
9260 6116 368412
4010 2937 594337
54 6681 950880
8089 1069 377475
6764 12013 693655
7661 8657 866963
3406 3266 513397
3851 2239 158915
8866 6122 999954
8982 7012 845504
1525 3682 851800
2819 9587 962949
6557 9045 252156
8141 10772 956928
3648 5765 790700
1520 5735 353863
2489 6903 86082
3598 2692 130202
7463 7570 722457
3272 9261 288465
6831 8405 304699
1087 3650 170118
4456 1050 936385
3729 9623 696117
2873 7367 322245
12536 4449 508191
2201 6957 516682
10787 2608 799641
9469 9581 982381
10645 3998 344328
4562 3426 206165
1576 9382 965330
10342 1212 440281
10245 1210 563743
10533 2577 978808
9681 9776 635092
8453 3500 76311
9749 4627 614651
167 3697 762850
2563 10626 904169
10553 11414 968543
897 6178 687690
8389 4404 23908
765 1561 569937
10916 12532 465959
8207 8052 315753
9337 4520 355453
1028 8656 35365
1267 2076 918068
1384 11993 40151
8335 7422 487567
10850 9082 155487
5437 6957 721990
2433 12485 960652
11543 5343 386820
3387 3175 940415
7571 10344 370581
7705 2242 740508
4653 6927 642889
2846 5763 568557
11533 11537 472413
9401 9946 247865
7456 8728 371637
4458 10085 587838
7997 11464 960997
5172 2216 941301
10619 7804 492402
11940 9268 324696
10170 8567 128872
11176 11858 325814
6898 7688 423978
2380 3566 777210
5901 8042 635644
12276 7884 862101
4205 7888 735628
2503 11987 321224
552 5785 671092
9466 9401 893545
10000 2690 70639
3148 10603 620712
2561 10570 56463
1998 2897 487486
11953 533 557122
6005 6817 229820
2845 7797 652775
1686 4653 165627
3999 397 472851
9159 8248 783034
7942 3284 43047
1 541 842634
1082 6908 663379
10694 3253 179482
369 2768 910526
9157 1815 45661
1958 8459 396665
4049 7648 40016
5250 4193 483689
9186 5188 447324
534 7294 86200
6650 11983 30037
8963 2468 516257
5935 3294 543739
627 4533 380061
1624 1350 313744
10281 12170 230077
1606 722 733067
1841 7288 979212
2243 10033 367581
1762 11823 821137
1771 6688 4472
8597 5969 538655
9405 7036 753534
2545 12064 191407
167 5882 900111
671 3153 757870
7088 8725 930198
11979 12316 767834
9644 10229 709462
1724 8135 371201
9876 220 657720
6880 11966 642410
8740 6941 925314
7877 4676 901357
5017 9380 228610
10659 1395 727579
107 6086 851049
766 3041 312637
11771 4113 258904
4189 3274 790817
1298 6552 944094
6414 3798 999433
11942 6793 232536
7918 5480 942326
2258 3363 2659
3173 10130 841318
6257 4609 807623
7329 393 899652
7998 3337 122063
10655 9730 127566
1471 7652 915977
2561 6426 259238
11515 6947 646218
2703 9427 791928
7061 293 677885
3514 1967 642270
7437 7697 706913
3069 5069 184859
6701 5774 462020
11858 6013 175108
5709 7521 239153
12530 538 855935
2675 11274 726870
7399 4098 525460
3838 7351 864721
12179 4733 143992
6986 3157 668931
1703 5870 884835
9716 12117 684427
5689 5574 113819
2096 11110 274294
3019 945 315405
7341 85 838194
7277 7090 230459
3811 2580 974913
8908 9132 162109
7645 9639 688038
6318 10777 33148
296 7799 233513
954 6890 232161
7369 1928 399482
2554 11935 495125
1865 11837 732217
3058 4211 56843
8359 3856 131775
519 12518 585945
1750 866 666247
7789 7583 796696
8904 8434 663050
8618 6605 691917
3875 7642 241653
5348 8931 623544
6432 8425 447395
4512 667 409842
11185 11974 834252
8578 8191 128849
11951 1543 800272
3411 6939 366845
1943 2598 192463
8147 4773 737673
9238 5054 786588
12475 9873 499202
3385 5176 187453
10472 4463 898637
40 4555 254823
3705 5934 784206
11174 4870 503491
10301 12381 644747
11651 4241 152522
10244 1017 829816
8215 3326 263258
9036 5118 213693
11798 9538 231782
2701 371 589348
10935 4780 579827
6055 9581 253627
3373 3718 230334
2452 3218 165554
5937 4626 544541
149 1762 548820
6864 3416 633553
2626 2519 884245
6228 11828 158508
11874 3199 753600
1797 11867 694796
9324 4731 274883
3506 7811 941655
7008 4336 970104
10107 6282 467094
12204 3271 154300
6414 11535 740018
11852 9729 810952
9659 12010 818388
6920 2166 717568
1420 12422 719380
1052 11768 229222
597 10159 690956
11618 11242 163302
9282 3815 788304
2552 6732 416653
9536 10513 839112
9422 8743 233121
9409 4256 817086
10849 6554 73825
11172 3398 616983
6980 8572 784445
12506 4342 4030
360 10620 54976
3005 3030 634596
2560 9047 293690
3100 10117 982370
11782 793 528713
9906 2523 217329
8557 5822 707938
5043 500 255026
10805 10059 413645
9155 2907 426519
9713 9195 27198
1996 12478 605578
6593 8921 254351
4455 1127 791039
10702 9206 673559
4441 5711 535291
5865 4218 736043
1745 4345 608963
10510 2363 523443
11299 6830 944451
3464 683 184036
11003 6405 821971
2202 6026 988894
4029 1690 663449
9934 8798 265637
6700 10997 517514
4384 1364 962281
1265 11947 304553
6659 11205 379041
735 1494 860147
2920 7904 930100
1346 10412 688940
7585 3304 522471
1190 6985 477122
10721 2879 732523
7205 2745 152061
7115 144 914545
7557 384 417369
6195 9280 71092
2956 12179 27120
1846 7840 40816
4946 3797 529018
4576 12346 631585
8975 11971 100973
10520 7948 56254
5878 6949 563250
5876 1942 975306
1729 5357 97172
317 8615 895187
6987 6878 95480
7144 1330 748026
9283 7247 420957
4041 8736 373075
7116 12370 56555
3497 9501 917014
12145 11909 818074
6328 12217 687260
8574 6537 333434
636 4996 87650
5174 10517 656133
11217 4511 815407
7296 2701 528177
1834 2616 659180
4913 11996 385376
728 8933 856005
8975 10190 521306
11542 5210 265916
9116 1391 602580
5914 208 552792
7363 6 668066
1555 6160 161193
9585 4392 996968
10739 1698 378504
11402 66 182472
8723 7036 70472
9699 9338 776368
1999 1627 999407
8412 9869 156619
7623 2235 918034
5662 1949 414240
2897 6237 728924
3344 366 789380
11733 4121 232476
7372 2657 364400
5386 9839 336581
3035 3414 328321
3423 6970 808574
9180 1088 638334
318 2189 890766
8026 10675 954086
414 6357 817675
3404 5989 958576
5693 12011 401078
4813 11552 358626
8196 1162 466134
539 9567 513727
2524 3432 332461
2343 7659 457887
395 8282 357299
12155 8515 87548
4737 11271 594326
2274 7045 880949
8455 9204 254234
7421 12015 876689
10076 3784 11809
1075 5082 541163
4431 3465 372000
8554 3329 127227
7509 5644 106808
142 6007 826589
9367 6716 989530
9126 8702 743806
1098 5191 56341
634 2271 299607
10618 5540 286785
6732 2462 92101
804 5300 439637
5441 3966 626558
275 4421 800914
10502 1232 37978
8787 253 183923
6805 1393 894214
115 9863 899255
5893 4390 732133
2101 12242 895014
4450 2214 202331
1940 11802 670068
3736 2369 163002
10513 3171 278143
4165 10314 621074
2602 5640 992799
2009 10100 160378
3966 4479 356253
1684 9486 883880
10048 12055 45998
3561 1782 421695
6874 6461 766703
5503 8778 315643
10920 6734 504653
2704 5281 763115
923 40 65155
3622 395 110923
7427 2920 410917
10015 615 342339
6442 7437 905324
12176 1763 726135
7968 1623 469512
3312 7608 708331
5535 1915 223924
1144 7103 840405
3013 2823 798074
7147 9800 243683
1103 11631 778415
10330 2542 27500
6004 11415 15645
11815 4736 239205
3700 6310 336771
12520 9347 482526
9826 6467 8272
