13308 3800
7304 8345 276362
632 6497 165182
12151 8689 647996
526 5892 929963
758 13304 913014
7480 9299 678189
12762 7250 343497
10380 12711 352926
11073 6729 384063
2143 2372 655059
2592 4461 26330
4828 797 827205
12799 12184 961387
1245 7163 798536
7547 8118 26901
11502 6880 84905
2828 6235 144498
12569 3022 828437
6281 2447 938475
3132 10927 482657
6788 5717 803120
3748 9419 254564
4085 7194 317450
4199 10691 742826
434 10141 252568
6389 8226 867904
2528 1675 102763
1393 2143 660734
4621 11124 703087
6985 10714 509194
9262 8764 464104
2184 10605 325800
8129 6375 177854
13211 7141 634331
6390 7256 782839
6953 11104 664633
13070 11240 560645
11065 10279 953213
203 11110 201539
5995 5953 435144
4644 7545 313914
8651 4660 485452
8974 423 774992
2073 7150 300530
7758 4621 810931
7515 6733 408924
1972 1223 69900
6503 1945 520507
12319 6826 708979
5513 8848 286082
7861 11670 751378
12715 4621 129650
11765 4504 797387
4989 11770 481828
9362 1854 322771
7484 1170 782357
5128 7742 371963
4694 4539 677499
7870 1842 329338
10862 2209 359653
959 562 895568
9459 12502 786281
10305 9848 132458
689 12640 536592
7576 5176 907868
2476 9838 980939
12746 8221 615996
11496 3540 528517
1714 1815 752978
6598 1620 302220
3701 11744 270880
1337 2413 604645
10535 10000 10398
607 1074 367466
7348 3955 569633
2708 7034 169353
10853 3064 919787
4396 927 938496
10364 2812 388480
1573 11718 703806
5228 10084 270150
7309 906 92937
8681 346 474311
5131 1181 826748
977 13274 835122
1100 11853 262505
11040 7451 806168
8463 12643 696283
8253 1866 857372
9764 3727 882765
5775 11500 86584
6481 7141 667022
2613 6796 699185
4219 5041 793298
12036 5771 118785
10108 5777 212469
1756 6659 309457
10625 5646 917217
7460 4091 690442
11847 1096 890366
7052 3025 188998
4706 13112 220539
6838 7396 998032
7009 10206 410215
2925 9857 654521
6734 11193 930262
11172 8656 391400
10283 6370 556285
8190 9504 158135
11964 4615 970308
5190 12233 182129
4879 12614 433453
8259 4834 240967
11135 4325 476165
5846 7511 222120
547 5155 36311
9386 6192 275483
10359 8954 425512
9034 4630 734066
6631 10868 108154
3201 2311 666280
599 3987 840329
3663 2722 863366
2817 12834 613736
3986 9103 169363
9641 12663 850152
12690 7481 539457
3801 9035 699774
11472 10091 204424
5507 3724 681337
2684 2787 8935
5322 10966 774834
12051 4970 503332
722 1374 559378
8870 5291 461892
7040 10998 956291
3016 3466 77575
4857 7979 703725
8599 2961 818820
1216 409 479147
1131 4033 898138
12188 224 444752
1079 6232 303666
12134 10537 233860
10296 7480 892862
2171 7035 701536
1865 12513 281841
514 2022 960262
6258 3192 485030
2982 2099 626294
12368 11614 224666
5967 8998 701392
5009 4745 398277
3566 5671 924260
5014 1132 101177
6653 7083 333916
4473 13123 852288
9095 11374 950047
5468 7674 183376
10693 1708 377889
9067 2971 60340
5723 11266 222046
84 3905 701017
3688 6994 794968
7806 8309 593654
11883 3778 287908
11736 514 612721
12761 8348 814585
8185 7315 622724
1326 9364 447944
5420 13177 289144
12105 9210 733702
7236 9821 836003
9686 12778 8420
5807 755 528112
2151 10239 385017
12261 1427 178998
11294 177 847162
10199 12160 236385
9938 9260 612509
6615 1244 951247
12087 6767 662288
1069 7344 970621
11461 9698 928805
8622 4772 322123
10758 9056 392622
2282 1297 93024
12196 1129 820527
9387 3648 884278
10034 2421 592748
12853 1797 280485
4338 11324 545901
7162 4211 744111
1740 9405 359552
13210 6537 51769
11441 7320 202393
10841 10654 61211
10947 2896 677257
10428 12337 517515
12004 12554 904926
1710 3700 766226
12918 4855 524670
3514 2766 962716
5645 13072 451501
840 5497 358373
3816 9138 531243
12225 8177 529904
8832 10522 14377
7638 9791 470982
9807 4475 449064
9384 635 991216
783 6918 93943
10638 9545 33280
7679 11963 31659
13084 7443 175973
6127 9831 852523
2850 2705 883916
2211 8882 385801
6242 575 654495
1628 3082 153022
8923 9982 956651
6439 5026 116713
11202 4529 473164
7481 2694 681999
140 116 611733
11638 5041 275720
2267 2900 356339
7908 3403 763819
1762 7880 522096
8176 1443 816684
5606 11328 916424
11080 4204 678235
4359 4454 530013
8367 6448 428524
239 6174 31244
5363 5308 735399
2699 8825 297421
7480 8813 650186
7533 11753 200576
9931 2469 662057
5435 11428 493752
4355 4897 351777
3139 686 925152
10016 9392 612019
1277 10599 88167
157 4212 757944
6829 4461 305562
11188 9300 137125
3782 12994 367138
5874 5459 321291
5681 6699 141125
6908 1122 591378
11270 9663 431734
9382 107 839632
7921 4407 632561
9896 5614 908154
303 7893 857778
11381 7991 830570
3481 937 554827
9076 5313 481594
12399 10642 647244
4797 6945 870932
3023 3292 181521
5661 2720 507951
2397 497 627864
11898 1461 835816
7687 2194 815713
8149 4647 625848
7452 4980 512666
11950 9581 247594
9092 4281 609976
13271 12117 418505
5610 8729 138343
9726 11688 890864
2368 9422 254023
7626 5441 484642
4226 13165 489281
12285 4486 575168
3422 12717 292982
6658 11425 794281
4251 2611 420242
5071 5037 90795
9423 7079 379440
1136 1318 288381
6739 11192 528664
2096 10726 917691
5663 4743 743363
12593 4183 704388
5168 1419 529575
7207 1482 92341
8 2501 524178
1659 6657 784700
6214 12113 213336
6617 12310 684742
11829 198 942140
9828 5490 972151
12492 7252 762761
8051 490 89729
11845 2089 434280
6918 2938 889602
10982 3838 11968
11534 1838 550589
6147 9822 349354
3403 11025 730532
1763 3424 283397
8874 8967 860101
1750 11046 412099
12203 11333 559207
1523 9204 910327
1173 11942 976804
10108 7351 23312
4760 12511 962861
3183 7346 719144
11782 1177 794749
5651 2229 697808
12312 1857 117981
13268 10031 857543
7628 9359 932689
7650 8623 947496
9556 8723 231225
7658 6088 293422
3672 12332 634657
10078 5750 998802
3969 3553 283383
4915 8423 815851
3791 10722 148538
6182 12572 477029
2348 1888 836290
11074 1518 181171
517 12410 187299
8266 5663 213671
9123 1885 650438
10035 5202 85909
8094 13268 793656
12822 11343 945203
1183 3810 885708
11010 9923 915252
1093 6432 524629
378 2045 187039
4187 11691 580387
10823 8446 194670
8977 5607 292197
8948 11929 305620
12312 9308 458280
73 78 604460
6751 12880 596269
9343 1894 843846
11818 13153 768007
12255 4503 504502
1884 1296 184393
7108 7558 113753
4539 10656 752579
43 11605 951129
71 6923 708860
9077 6741 462196
6224 7951 680970
745 7572 496457
11585 5107 94497
8010 7968 580168
10735 1474 337907
10511 10239 290207
34 4265 391125
4328 6705 178964
4550 4843 823541
6898 5062 380357
4539 2442 140899
1314 1985 151538
3139 10818 615382
843 3644 1001
1672 9977 670325
4708 4325 147637
9586 5841 504649
10148 3007 123407
12310 11340 939239
4874 9152 356112
4506 8313 167497
7599 5443 652657
11231 1490 472393
4644 10712 883657
2075 2501 392235
1655 3797 622781
8506 2576 834741
12520 2592 913525
12158 7619 386351
6222 4907 883189
6608 7753 652998
4353 661 922169
3499 76 243751
10134 7999 505325
5854 11024 847422
1626 2181 845517
1636 8398 808255
2471 7932 831877
4885 7950 357303
2287 5906 829760
6624 3815 35193
8736 4857 417159
10168 4571 564179
8754 34 669837
5435 8036 904381
8935 12171 322528
5872 4306 260673
12939 13264 449332
7826 3940 448281
10592 12145 17078
1848 13234 56241
146 13263 786441
8253 5265 870976
9610 5531 38023
2035 5313 773736
12922 11799 29122
12228 3526 370895
5064 7585 519734
7104 5956 363583
8304 9293 945141
2676 4813 378681
13070 4247 563979
10201 6988 141600
1246 7876 151967
7523 12280 750695
1390 2405 628173
4720 3518 805007
1132 696 966325
1229 12776 891470
8215 13270 829410
4562 4936 538387
5864 11338 301053
11814 5990 527283
3541 3225 135432
5326 876 609144
8062 11877 122599
4668 156 93500
7871 13088 770656
12717 11724 907792
6576 4828 144080
12214 4537 662386
13120 1720 233106
10246 9711 636525
13062 12361 408046
5707 4193 593288
9766 5290 239020
2138 5573 420390
6175 3527 352303
2302 8753 733656
492 4994 256244
10395 3161 199586
10369 5974 606929
10827 13269 960623
1362 6152 778488
3503 12370 152134
4071 9632 333934
6547 13124 451546
5486 9803 182361
3700 13051 966776
7941 11191 520335
8614 10327 86248
4941 13045 828912
9701 6719 124189
3308 4203 443162
1345 9743 498630
2562 9647 163849
4387 4197 246866
9828 5052 592792
11534 9107 261110
7478 9930 92750
8249 4433 980649
11694 5250 920751
6351 7796 755528
2843 10903 685365
4825 6285 539603
3234 10056 263951
562 9924 759736
2272 4671 22040
6160 8499 688570
8286 3190 188611
7004 8080 231808
1122 8097 706557
9269 10346 804200
13263 12276 898934
8633 267 854557
7176 6663 249176
2966 120 933928
3456 1764 944285
8337 1734 49032
9710 7075 781129
10187 9268 280176
13236 8700 586716
10208 11693 487761
4701 5856 387918
8739 3738 477876
8710 11239 250028
12400 12694 884138
3833 4295 842107
8521 772 546434
4230 11534 547119
4996 12993 831079
2954 1735 141291
9282 13210 496066
7251 8232 605267
6017 11318 442603
5048 696 333288
1648 7393 982930
5640 11195 816465
5653 6578 545137
8888 6716 908759
677 9174 687861
1684 2568 597289
972 8943 81175
2708 8417 535046
7161 12367 793541
3568 8927 748273
10495 6485 762843
12593 8790 931067
173 11432 912860
1147 490 649961
6867 7369 704375
472 179 199258
1249 1614 869785
12539 2469 557347
1152 3846 418936
2147 1427 504409
9094 9694 960650
7200 9344 803827
2881 7943 262194
9672 5142 227794
279 727 576734
4665 8690 165866
7428 8760 138285
12872 10174 540387
12023 12637 570291
12376 12221 712732
12811 985 538560
666 11208 617550
6041 10236 251349
12745 7339 152959
9720 2899 946731
3443 1229 904563
6047 4772 516651
5205 7653 722243
11588 5420 591332
8081 1375 349884
10267 10495 26115
417 1893 435252
3869 4254 821974
10136 9518 881972
7384 9524 455362
3218 35 932974
12026 11821 835042
13071 9305 694119
7742 4007 830593
3252 11393 377273
1235 12607 902582
11318 7280 741037
11938 6161 718614
3713 8146 700735
386 974 509978
8805 12187 995840
5764 21 297822
12051 7989 917602
12668 8816 627889
5042 9723 787485
10948 6141 43806
625 2248 715754
12326 6370 888337
10253 7060 205714
7604 3323 674627
4129 2627 900584
12054 7108 405644
12615 7442 189740
10255 7414 61815
1197 5653 835876
4625 5438 624492
1132 1272 351918
11777 5686 676171
5962 3988 913074
13155 656 283057
131 9903 558484
918 12259 44914
11219 9845 252765
12107 8931 841926
10551 3549 672072
7704 10363 520057
9259 5943 93402
4861 8283 455034
12915 11020 404644
5990 5682 969479
4133 9343 499146
11339 654 707219
5965 557 994694
9825 12223 166703
7849 3112 816650
7321 883 262233
6103 9521 102692
12158 1723 364189
3590 8333 259629
11282 2998 719035
1147 735 929591
4266 6351 667033
324 10417 96831
9236 3744 180859
8289 746 323248
4878 13183 331869
1937 11365 444066
10426 1279 860349
360 12790 439627
1213 10501 587464
4504 1593 201814
7350 9459 945378
2180 3302 963168
1228 7924 548805
9196 1369 899486
11819 10544 843498
12362 4808 104979
9656 7817 950262
4920 1000 653594
8809 4177 995839
12382 4594 226395
5522 1581 926891
4524 1531 479025
7979 9915 221086
8157 10349 743633
5012 7815 93491
3588 13123 671630
10398 8385 334894
2101 4168 666792
4750 5238 945193
13201 8577 82848
3275 6074 533913
7372 11520 465844
2798 2474 319767
7494 6816 403692
2364 8252 623703
8913 3994 955636
6356 6936 30001
10654 7918 572458
12346 11286 484951
1247 3064 858327
11675 4363 486673
12088 6717 334495
7415 11479 811662
1358 1635 459351
409 6272 294339
11553 45 688639
7094 3469 332422
9856 5877 697138
6948 840 496101
7821 10239 704669
379 1846 579055
11145 2001 194166
10115 2874 175880
8112 10360 641531
9600 3255 516436
2557 1501 399465
2200 6734 182445
42 11747 164050
4374 1340 605415
5874 12946 246321
1584 9068 410131
10012 6934 82758
3542 5340 415876
7670 11556 791908
4258 4366 879291
10258 6012 2834
10242 9762 56800
6944 3638 213135
9106 285 287732
12253 8322 29005
3361 4678 301830
9590 1391 455612
7324 12580 856924
1719 13153 898145
5818 6259 262978
6938 7710 659287
11334 638 513103
10931 5165 980004
5338 11274 845390
9484 716 857539
8461 12483 416254
2145 12391 985766
9263 5814 292699
12223 4779 283886
9472 10149 62922
5141 12577 67725
13029 5196 399859
8945 6535 117286
7165 10344 367789
11606 7469 301664
3837 4297 549108
12844 10258 714124
719 10379 918489
9328 1220 3864
3033 11197 692922
12811 7039 509615
163 13304 529268
4707 11361 610052
13097 6463 594827
4421 1686 762453
8326 3661 782841
10813 4404 260338
5707 607 920735
12055 12418 819082
12955 3775 668786
8666 2792 431767
12395 2400 913441
3502 7631 117985
12602 2305 506832
3547 3182 973927
3609 11994 227096
1990 10652 220774
2420 12666 537817
10381 9208 60591
1990 4474 314447
11640 837 769475
7591 11093 702285
2502 9546 442001
3893 11956 348524
6322 8623 232382
4339 3878 435225
3539 7994 275501
12364 13129 389701
6254 13277 4303
9436 13037 749963
2952 3690 219134
572 228 581618
9113 7108 615236
10379 9250 654077
8933 3896 786850
2486 3391 657298
1163 6429 38576
11177 4642 263321
4342 1292 456171
12321 7828 539171
647 3238 353589
10017 1086 991068
11683 2426 866633
4820 12127 626763
1528 994 788073
10827 12318 763970
13100 8489 247002
12679 4574 605329
8 8351 835669
4413 1898 983338
232 11301 897410
1846 3674 892371
9082 7671 956036
349 6182 176963
3970 7179 87995
11777 2653 965017
4811 5782 682639
3241 4718 23127
435 1469 23702
1306 12617 753065
1042 11932 471924
11296 8742 618443
9923 6618 259259
7723 5259 498725
6703 1644 287123
10324 11805 84550
2364 8926 219560
4260 7364 273289
5293 10173 195448
12086 396 10566
9396 1358 691935
1855 9255 664113
9630 12337 718910
4220 3049 242954
5189 1474 79498
9690 19 840706
3657 11939 735664
1555 7704 351144
12252 1929 204283
13142 10260 266103
13010 204 608949
3943 1310 772108
6790 9516 273402
5785 326 651933
1291 6424 666849
4249 5907 331158
8136 1522 544582
8557 4875 223120
5417 2526 728513
5567 11724 598712
316 4068 243849
4220 6883 812956
2159 8713 678050
7136 9161 395478
6762 9545 7950
9841 10482 762155
622 9150 734037
3920 11403 130158
11446 10239 63798
7145 2440 881204
673 6332 88241
1932 7424 266612
2590 7632 52152
1853 7046 949950
9917 11537 651603
7469 5329 521320
11689 2678 794405
1215 3796 2535
11350 6522 973291
10438 10720 242561
3435 6759 576247
8738 9798 660549
12371 9902 506647
3935 8952 488240
12842 421 534734
4711 3123 863518
9961 6590 479549
6008 6514 923058
8092 6376 803706
8493 11798 776674
11539 2081 729499
12942 10702 627284
1573 10050 411708
3067 10800 844832
3253 4439 854688
8143 5006 478345
1494 648 644772
10670 6875 446350
1131 5337 334657
3433 12537 738618
6274 4991 998212
3034 3329 451982
215 5477 661933
5539 6130 235206
497 12654 676394
7359 463 750672
3296 1693 70629
8982 1606 516826
1131 11428 664055
8767 6298 837408
8426 12578 965256
11823 11049 248548
5165 6885 873740
3243 5505 408633
8619 3855 55267
720 11164 819299
11263 7129 969842
13260 7350 683049
1224 11678 604909
5565 6403 428844
12756 4129 804975
10460 1105 369223
660 108 360037
12453 6626 366425
12700 10306 323065
4486 8635 892426
5184 9053 53813
13142 13175 74115
11997 9729 514470
4554 5444 932393
765 3185 179603
1095 11362 715163
9778 921 26851
7445 7364 603874
10478 11021 42757
8770 10144 724409
9796 6170 538418
12725 11854 712903
84 5250 312036
5361 10210 111011
5148 7941 779642
4980 11971 773493
2111 163 934614
3407 8510 109171
10305 7473 120276
5416 6055 653310
11981 12134 460554
9730 10071 727654
8641 6086 897126
10763 6837 163812
11859 5701 849100
7361 8422 448805
6805 3269 467930
12588 13291 905269
7527 8895 688953
11658 6655 967967
213 145 35922
994 8218 765387
5614 2346 162701
10056 10025 385745
10449 12508 810979
12727 12540 192703
4125 11140 373660
6765 7496 582432
9549 628 600586
5504 4547 668861
4712 3598 571228
10855 1595 890585
10190 419 781108
604 5245 209413
2153 11540 436216
9890 786 372238
8746 10811 984917
7323 10766 892819
6800 2803 285679
11860 12445 691352
6881 12597 156236
10957 5781 676320
8468 2878 55039
523 2393 25270
6708 12294 248962
11816 495 569082
10695 5158 439763
1151 5468 958287
11588 5053 306692
8525 6818 980155
8418 2515 735017
7466 7058 799747
3862 13002 213848
11256 675 330575
8156 6547 54106
11522 215 714451
2190 8521 911523
12343 9318 970064
12025 10375 317577
9872 4020 815919
5594 9423 67147
5438 4246 35145
4360 12104 873372
1971 4114 573864
910 9901 961487
4913 8505 254018
10584 10757 251715
8951 7534 560203
7542 5509 854171
8200 4875 427497
12729 7726 352545
3319 12737 180623
11909 9846 528112
5837 7540 537970
1036 6497 283251
12473 10296 462574
11116 1697 405265
6866 4171 28160
1349 2183 344724
7384 8695 9092
2707 9507 351396
2221 462 868944
1868 7693 6982
161 6387 732575
12108 11407 405105
1934 5765 443846
12608 2066 631762
8875 13202 275793
10311 6943 629263
5018 7564 766732
12519 3883 108803
11542 994 630329
7352 8967 558709
12680 6032 624349
1786 7370 550788
1334 5405 566993
13108 6199 969314
5095 3720 959876
12371 3938 545044
5821 12244 667309
3362 11636 217244
7620 4621 430067
11252 7203 80706
11941 13219 148478
10541 198 368910
3540 4997 630266
5490 8883 164481
490 9828 233698
4789 2302 439339
9669 818 604936
7199 1093 912908
3855 10198 505257
11808 2869 109092
9935 5432 544574
10261 10436 307671
9397 7544 563932
11214 10633 935977
10755 5526 710171
10581 6076 665011
12331 4054 330134
6776 1814 892419
1788 7718 978483
1321 5632 625161
9012 1983 461411
3908 12794 876872
5476 9932 10975
3505 8876 500251
3406 4343 272189
5346 4279 689473
971 5156 186247
1167 10240 928712
7689 2541 73827
11746 10154 142795
10270 2039 31575
4220 2248 876972
7215 11827 811853
11042 4635 102267
3075 876 739204
9219 6140 872539
865 2486 232502
4982 5659 387347
5068 240 258953
9616 4899 663182
3185 13030 10945
11866 8342 173086
4092 7270 385044
4596 10095 98786
7304 7268 399463
3231 6175 336783
11113 2596 507793
13095 11710 569024
6362 7374 213500
2857 4751 12145
12282 2407 502566
1017 11191 204506
3278 7753 388670
8307 574 210384
7975 10715 681934
989 3259 223390
743 1681 774996
4611 12213 297656
11116 1547 52734
5430 9606 941604
3132 5827 307677
11227 12745 911046
8566 10583 823574
11964 1475 381297
7729 2582 581353
3850 7276 105023
1100 1345 249351
11636 678 476833
4959 12914 737169
6260 8331 618436
12387 6484 149472
10708 10057 56433
11492 2421 714057
10841 10324 364121
6992 5897 64438
12314 643 928990
9008 8860 207933
6944 4038 150266
12375 11621 137952
12933 553 155356
4859 13057 301019
6312 11748 479443
4896 5765 519107
12918 10053 300631
6816 6792 410743
7942 6026 929252
1006 13236 271833
11215 8471 977481
2100 3425 75602
937 9191 931946
6304 1568 569252
4071 6592 458195
7059 7453 804835
4756 8218 163735
1732 8450 947544
12292 5414 782548
10469 10646 719873
5845 4117 148591
5341 1226 518720
433 9948 129313
1789 6266 412891
13018 10035 413137
11452 2130 304430
1423 9018 478642
10110 510 626914
8474 8842 110017
11604 4874 224648
1825 5165 659847
1781 9731 81050
7702 8684 896353
4909 6936 658956
25 1315 30532
1790 7597 815329
9550 8014 223474
6787 1231 301525
4992 3366 892697
3081 7314 289465
10171 1359 350852
3211 408 114551
5003 3326 605409
5978 7421 561811
2262 3236 242507
850 11783 294030
3781 1218 293380
13049 10786 512311
1698 3437 680450
6939 2720 859095
4657 19 207089
6558 11691 649136
9686 12551 304460
9851 485 302913
10040 3718 479629
8558 11134 445560
4848 11557 852472
12974 10243 881435
12105 8462 301693
4585 6641 787187
12782 5695 741339
5018 8279 714319
4840 4360 605746
149 3043 72490
9043 13237 207588
5058 6887 365621
8160 1541 226124
8320 8563 436709
4540 5984 908046
4494 3124 144291
5496 2919 269536
10174 2980 811132
11024 12681 449192
3603 9744 645000
1504 8295 281907
10931 3399 774151
2125 6518 299685
1943 11401 623092
9186 4874 684723
306 2073 11257
5858 5734 368876
2751 6025 288617
12418 4257 651735
2871 8589 107055
8074 11948 934497
6755 11595 961033
9368 8558 549504
10496 1577 675948
13183 2972 55351
793 10365 786566
1959 11770 876424
2249 3032 266082
7919 3909 442880
9276 7993 356719
2995 5083 230658
9118 5017 669220
8079 8138 263858
7188 6506 957417
7647 46 653847
6134 6067 687990
2372 2824 404143
10300 4969 871460
832 1347 376149
7456 13044 615977
2492 7605 43945
81 9053 467986
6159 882 505182
2590 9058 469144
778 13096 404757
9209 9432 287887
5371 9456 968612
826 3744 575995
6525 3295 638996
5749 209 813855
12267 133 430864
7358 8081 355419
9176 10983 453868
6255 1343 23388
999 5453 564598
882 8223 180851
8540 5762 365914
11403 10614 28852
2817 7356 724009
5458 4705 647085
830 8276 476118
4201 4451 835497
9261 7967 155350
10072 3226 440800
496 10532 324470
10768 3604 288632
9003 11376 526793
938 7553 575185
6095 5351 620288
4487 3949 25652
2748 12623 296962
10797 6517 396857
7961 11225 155500
7608 12372 56810
5051 4910 830392
5779 1024 293063
12210 1876 651427
2500 10286 737288
9029 2855 135303
9198 5146 590347
6343 11491 910163
2816 7686 51689
13281 4856 284993
11137 10312 45849
4468 2419 555257
7541 9393 197119
7333 2658 169637
2058 3459 595646
3075 4748 979412
1316 11071 779562
9858 7792 134021
2638 6008 802064
190 2569 605312
3603 3366 424328
2317 10566 778933
4857 9293 100984
7841 4102 365709
12361 5981 619786
254 10691 599614
1500 5027 632419
2865 10963 601438
10888 5624 207145
9264 10159 256097
7190 7089 699874
8563 11351 870949
12619 8837 613788
6764 3023 915900
2976 7168 960606
8258 2795 5781
12328 6376 543491
6567 55 806702
3753 917 676173
3568 1110 380196
6771 11636 6170
3195 9919 653322
4828 3834 238779
808 3461 776501
3842 7494 238716
10245 5740 757717
1141 5218 977597
3748 3848 661304
1392 9980 183929
11745 3685 67541
4634 7910 10773
4447 432 45660
6475 8284 150918
2365 4860 272072
2695 1494 774503
6733 4168 913020
9110 11842 499472
8148 5584 859807
3087 1351 845842
8995 8474 455838
223 13099 857703
7913 5610 895661
9150 1355 939420
1579 11178 104399
1842 5403 781698
12015 8631 188370
4773 3282 288868
4059 8758 119901
4817 10392 621388
2180 1887 223132
2495 1681 747150
1403 1929 628946
368 12967 719143
13057 201 455780
4637 7251 565446
701 12555 597400
9862 1587 217705
5537 801 837029
1166 3493 725531
11001 11871 603686
3657 9528 338638
7153 4726 295392
1704 3158 872997
4615 4364 34089
13029 5376 708104
12573 1073 542253
12048 6343 499555
2309 3098 24138
7094 6806 260400
4907 7602 381556
9147 12779 969300
9747 12 553812
9492 1339 761593
8008 11511 617851
5959 12028 603318
1929 10605 456722
2142 570 332216
28 5457 738178
9006 4801 428574
8262 4747 953870
8979 6635 71947
1966 5790 550178
4928 11315 293053
5393 8187 668546
1623 109 124498
11842 3806 316367
5066 4678 521974
5771 4693 472840
13060 9871 304396
12942 1711 17025
10701 10160 100069
12290 233 321141
10718 10099 712742
5880 586 414514
13306 8448 468219
2545 5474 946853
5769 11953 743793
6937 5897 642979
1265 1581 296809
8722 5901 195128
4892 1279 869312
9879 11250 254561
1639 12823 161493
8388 10948 296515
1304 8965 382114
12517 4221 862068
9163 4418 550676
1914 10935 25923
108 10041 835870
4287 6840 789908
227 12092 678197
12025 1212 249680
8744 12152 353330
9088 8939 629453
12528 11759 439583
4157 4587 647501
6577 12443 457541
520 11768 372040
790 12366 957649
6944 9109 634500
7291 619 336718
322 850 176700
8924 7855 78587
214 3685 728882
4054 4745 259758
6006 10035 945478
12333 8668 788936
7876 4236 699095
4532 11133 510945
13211 12501 574996
6122 11271 683329
2618 2658 286193
12884 11081 186702
10714 11825 646973
7919 3451 857912
9792 6116 500082
12200 2654 699023
605 10729 794687
3581 4288 75404
10636 2645 314031
11219 5607 737227
13139 10003 492976
7328 5943 943158
4817 3479 810295
5449 4039 944018
10470 138 436574
10597 5428 856297
1393 1993 854862
4890 12019 742342
7807 12609 530620
3958 864 805023
11879 9174 910109
11900 7700 601415
12419 5233 454090
3638 1388 969924
7055 9964 666148
2081 5678 873662
230 7668 360041
4110 2076 490286
11963 10661 304293
442 11547 92999
4611 9937 631302
3211 1546 746154
11076 12377 127783
1438 13078 531664
6110 3676 657256
8555 799 686092
2987 12778 213303
13169 13162 472157
2050 9008 667494
5312 203 831764
10532 1453 991658
11086 2095 467838
6710 7361 895493
913 1921 428590
492 9260 352940
3645 2187 860268
3780 1719 622689
3031 11331 97201
8624 5943 935543
9769 12776 301409
12208 9968 388963
6636 10927 389677
7954 8795 8731
12566 8282 6748
5287 1268 463910
7314 7304 794128
4795 12625 735288
13189 12220 277190
7632 12449 646756
8206 7134 802425
11197 9478 481249
4364 4010 570249
12296 3187 199691
1331 7289 399601
6460 7532 112410
10417 8308 876086
428 8045 899782
2369 9260 75657
6422 3496 314535
6786 12094 310682
4045 6062 162512
9284 5143 799977
8992 9217 715587
10646 6043 292477
7729 2688 930643
13102 4463 636756
5946 8690 740874
295 7070 963460
197 9720 652926
485 13042 143903
13146 9723 264588
2632 8231 313758
11431 6824 402793
6790 1007 943424
2442 11676 190670
2855 7328 230630
3574 3130 514499
5982 2958 406886
12932 7118 978701
2922 1357 423085
1289 11582 828033
5285 6795 429595
12441 312 256796
3297 3232 510720
10026 3102 817523
11300 831 232024
6431 10880 94264
2385 7091 918388
6990 7823 599223
9270 3738 69251
630 12335 774648
2116 574 299714
8840 1860 283418
1455 9114 198313
6775 5260 618439
555 10507 196180
9088 2297 559751
12735 64 321109
4268 12165 50961
2645 5805 515035
6136 2064 741383
1985 9964 233776
3595 12685 806801
6781 3942 583517
13129 11003 869807
11490 3728 288878
12393 4969 84097
7480 3644 597102
3558 7762 577310
2242 4738 138130
4398 13024 214216
4049 10910 660984
7879 11602 211328
9620 10148 292068
17 2582 459389
8358 6204 794607
6058 3829 720742
2801 10428 536490
12581 10805 879110
2381 7670 612112
3014 4038 962445
8005 8262 548189
3486 9765 268890
7555 9980 134414
2479 11766 685395
377 2177 354152
5632 12592 586547
8428 13075 558185
7982 6056 448384
2606 7363 877503
4642 5035 506251
2554 2286 576999
2846 10398 76120
8583 8693 379559
617 10751 334060
6361 8150 711897
3359 3119 562317
1370 8461 957725
5507 9518 301804
10335 4774 9508
3991 5432 510109
12525 8554 416822
13038 11264 955176
13136 8418 638057
9037 4999 640128
6919 8215 6750
7316 8648 676739
9252 7005 485336
11541 13087 970328
7709 9412 923383
11004 4989 194450
6344 3963 385924
1458 5030 778930
11678 1002 536641
4769 3534 299071
9139 5862 546968
13127 9501 66301
11329 1477 782487
10182 12510 782858
7734 3717 257303
12724 3220 501494
5950 5829 152993
1657 10938 704403
6154 1960 348672
471 3268 277724
1545 315 630379
7706 9244 258778
9637 7335 819239
9340 11383 671065
11929 8875 763126
7802 8851 189228
7093 12331 692365
2505 6308 963159
11824 9380 67534
12458 2136 907881
13252 13010 125593
6652 84 163216
8992 11523 664785
958 7816 872430
8375 9778 765575
10842 3447 705698
7283 2218 615401
5007 7129 868501
8422 1922 534566
2105 9783 245190
5335 4544 883459
536 1747 936758
511 5422 348688
12550 11806 89818
5611 8554 335756
4877 13122 78063
7606 10274 657132
1796 2447 381482
1792 3000 61850
6953 8633 496423
3908 7676 516681
6149 1732 67840
4082 12715 693731
435 11786 568829
4424 2958 581779
1458 1811 732637
6767 5844 429639
9647 4602 426832
5502 5215 593568
2945 8868 658681
1295 9779 137660
9226 7077 831039
7555 3571 399785
9395 6917 718400
2793 6872 7964
7510 12154 9185
5249 9004 851655
8454 6805 122212
9887 3001 446050
6555 9036 594327
8681 2396 420548
8337 2842 173723
8082 9107 613579
1339 7554 149717
12519 1203 595822
10622 1180 624234
9924 5313 472333
5448 3775 9055
3134 2437 494593
2645 2666 735291
13139 4440 47823
5518 11342 540799
3096 9216 986161
7124 8692 276901
11530 9078 510463
64 5242 814878
10673 1604 724431
12873 11139 938587
11854 11016 849905
4181 5664 199202
8400 4406 541510
5066 7714 960346
2568 8679 683383
1987 7850 475278
9245 11121 734683
10581 2587 171788
7374 10029 582958
8794 11384 794299
5240 1357 119
5751 12286 459732
