35843 74822
35035 11708 450539
1989 23328 889389
33955 33192 519299
14617 2275 633237
13501 602 928568
28399 10802 13565
22131 33022 2037
22057 9653 851826
4005 31033 480900
12272 3885 179161
12511 32798 454966
17724 3348 170210
34731 25131 228242
30410 13900 289588
13270 10232 773314
8968 2870 516365
17527 34629 569079
34143 26784 511889
6414 4420 100382
25402 1511 424834
338 15593 530086
18352 32137 571429
1449 17442 471562
23777 5952 493660
15535 19583 9781
23006 13331 452995
27039 28820 761272
24217 31920 904464
35400 2647 199509
32555 9359 482970
33340 16157 378931
32346 18474 279074
2896 24056 838521
20374 35485 464935
18419 26646 107799
31636 1006 987249
15005 6968 902213
3751 5053 519543
27151 33265 755699
2194 10598 788803
21610 11230 711796
33493 19922 992326
5884 6821 969245
33044 17482 211416
13632 750 802091
5059 8227 875826
32681 2709 487130
10465 13552 166357
32481 16096 376227
26973 25200 554586
16721 20950 713937
4791 20966 699898
11559 25024 398169
24598 32516 285434
28236 33992 250273
22828 28681 727745
25674 25438 220321
25015 8221 221345
12043 8833 431873
28575 22129 869963
22461 33105 228974
1058 24800 749931
16383 27835 809740
16020 3986 719586
4979 34119 824933
18078 22852 796848
12684 1999 692990
3082 20803 729118
10580 27372 812831
11249 4676 328765
1155 20543 645322
24210 19105 56575
23119 13040 867797
33123 18472 142006
35078 20779 455402
1280 5160 483038
18422 10189 907455
2320 34688 480226
7434 5898 140836
4114 30535 816836
12845 33854 132987
17629 29255 97236
26009 16390 708948
33440 22693 359108
6135 10771 223876
22455 1115 914611
23288 31279 958938
25481 35156 155421
20956 1503 192766
10242 9279 390689
12423 10624 468447
9649 13237 412097
12356 9976 460638
7714 13858 238644
35354 13547 275950
27451 21864 225145
27553 23881 586902
35702 31044 976923
1223 13823 456878
18240 21967 377859
17154 9986 610962
29966 11468 338125
7052 26002 288973
12486 12975 251177
2646 30263 763025
621 25921 670395
35358 16454 14190
11218 14953 49108
12463 31488 894176
434 13379 399386
19821 29239 479706
6591 27393 985462
3271 2569 644192
264 13747 271460
21936 17799 383615
24517 20294 703365
29739 21313 873285
32961 252 970782
12725 14870 784286
31026 17540 838660
9298 13541 298968
30080 18402 124371
20887 11390 36084
31706 30636 615753
9087 7146 789618
13702 6243 313807
5517 21126 660233
31262 21071 331338
23057 22694 423668
1730 5611 52604
26807 4176 531602
7755 33377 475726
14926 10330 260049
2049 13439 827108
26122 34592 682955
25230 5632 367619
30214 15166 277320
20998 22905 280583
25523 4703 834296
15932 11162 915334
22744 27459 430877
25268 16439 78352
34025 13557 193834
1205 10471 173857
26227 19227 21576
5084 28256 575662
30989 10076 113088
14892 9945 202819
18598 20485 721017
35087 20174 465296
30746 27888 690891
23723 23737 26221
615 9592 932046
18484 28144 783615
19925 3908 505099
11515 28228 213636
21615 32676 373615
18567 29512 983444
31145 15681 754013
35115 4193 252470
34092 15856 506268
32141 15777 526490
3755 20563 986050
34042 12304 483956
19196 30501 352433
30126 28070 469836
27790 26079 398970
19326 27421 185031
35500 23828 28504
7152 18943 661066
28493 14037 693038
15838 2990 135997
15891 9212 875779
22635 10032 242078
26035 25977 266741
10827 33508 436782
31076 5879 2526
16477 754 451197
13884 33356 389535
1551 15986 874970
12119 33749 623918
30704 22098 859105
16798 17872 71955
7829 24959 511658
11145 8682 91961
31021 15580 619762
26118 16904 978821
24279 2247 484069
4694 7731 265231
27946 22641 187815
5769 3663 824075
4729 32503 980256
6267 31052 717243
22842 3983 80635
23165 16591 902153
29103 23966 569068
16591 2805 595428
2640 6583 830727
31776 14934 578025
10278 4233 793377
4937 5084 602115
4717 33882 604576
3180 732 379347
12964 5849 948891
2534 16104 645663
921 7957 23574
16877 28128 195452
34156 20571 20841
9300 13569 943201
31963 7013 995256
23583 18588 765650
22308 11540 887562
30833 25402 960130
31617 16363 666494
3212 27135 258803
10471 35836 460436
35599 15438 979016
516 19166 276770
21595 34915 790652
6265 34140 774901
17838 7129 212947
9420 7624 985803
6197 17789 569779
35814 30817 559536
6153 35540 518324
8403 33419 753421
18984 35240 101312
13895 25807 724108
13729 1607 7024
4155 18463 56212
14110 14750 855798
34232 8191 554802
25976 1539 486843
12053 25483 203198
3130 24891 481724
30787 10130 51276
16999 17640 467109
8267 4818 978094
34041 31303 59148
10575 16172 113478
10634 16727 6899
4151 27562 799693
22805 6122 538650
9129 2368 171438
2269 17448 656697
14076 32984 247491
25838 29172 113860
26514 28714 423834
32481 13998 671488
16117 22928 522332
30519 14435 546910
33600 528 234684
32082 5229 458012
23506 25400 877989
6988 31831 359297
13151 33261 479559
18307 10955 552397
14787 7674 998375
12709 30267 497805
14134 27361 932440
12675 24683 19392
7921 23838 356334
31956 4161 698828
8192 30666 622317
27803 10049 34251
12221 24924 567207
1853 1633 95538
30096 30208 564338
28289 2187 417818
22772 30042 490432
7371 129 714898
33774 12247 46026
15923 3792 631137
30137 29045 153140
1894 2326 45976
27439 1231 974137
26694 27203 784450
6890 28779 862641
30561 18584 402488
28809 4977 350867
16781 7463 177681
30659 27200 453674
14906 15109 939325
25136 20434 16419
860 35203 948495
13911 12959 858884
18104 3751 755866
5467 27674 416694
23590 23262 664609
32883 13087 125578
12204 10346 460415
25177 33592 920937
24502 24879 622521
28364 32349 427466
19252 14586 201283
35354 23931 123452
4892 2858 495948
30239 31719 509541
16232 34282 144828
2317 16798 586132
23826 14305 250642
7483 27263 134551
13347 29599 63832
28404 16273 297793
2451 9173 413168
6798 28249 429344
25797 12518 420003
740 20711 790942
20747 26743 473989
32071 15058 827180
23715 1310 678504
35089 30378 579730
12223 20761 750342
20987 20144 752282
15092 17720 795728
30417 27825 929201
1291 17529 701725
24216 30968 40349
19677 640 99427
4297 16869 96094
1069 30554 423369
17879 35263 656987
17051 33631 810430
4335 30622 31812
7477 34204 727768
8385 27202 582624
32051 11224 358915
4260 22410 173216
27606 11102 327802
8606 6098 381380
15339 625 720693
16444 608 876103
25942 9823 609891
16138 11508 487023
27226 15436 815050
30322 32970 823567
2107 2853 768524
5557 31382 399873
2381 334 238221
19886 28318 876685
17526 33350 727712
29534 33381 174506
3698 6380 248189
29743 10004 506910
1081 3195 299748
17382 8954 812468
30355 2233 511648
3180 17841 836169
7025 31013 202533
31456 18384 491113
24318 15908 830004
22637 35216 478543
34982 30526 612066
8494 18024 63915
30860 6996 275174
1314 34146 918060
1037 4093 234561
33896 23788 772293
18036 15857 440871
11716 5139 271337
1324 18935 589591
18124 573 406922
22787 3481 940889
28324 17180 581780
15635 34296 584540
24750 8932 192219
18830 3348 711640
31874 9602 135001
28763 13681 872067
21354 4079 14181
5175 11299 97227
6299 7283 769572
590 1353 546953
22749 507 110524
22562 3397 600144
17389 23261 135725
4076 19637 307694
4120 34461 127484
9094 16288 187916
17517 14893 664484
2492 24815 63038
11032 18728 992101
14456 28947 61534
22075 35438 331827
25921 146 720481
713 8652 104578
24708 16615 821731
21193 25807 789927
16742 35635 572488
237 10430 500830
6558 34791 380215
8516 21592 821218
31061 15900 603692
17204 12664 844493
24863 12404 701320
13021 11451 891318
2219 13741 252277
9779 6928 566178
30172 28336 993221
19970 18105 917311
22522 25394 551953
27452 28305 600537
25794 2775 596413
33194 20554 825559
27545 33747 705273
30697 11181 748962
20445 21713 75676
3791 6139 713490
33097 16988 674836
3857 8181 986098
23521 14409 236542
29746 10044 288103
27678 34170 865511
27923 8111 821966
9758 22006 638284
23880 31433 781006
22256 810 230033
33916 24000 35985
30398 27888 851982
26214 6991 524632
9392 1816 25544
8630 22156 944377
27995 3419 239532
23616 19184 865824
12396 1338 75430
4 34354 226556
25489 2943 452658
3361 7124 885412
2574 2812 567153
28390 25340 835450
34534 2654 282231
23683 33907 466848
18032 24521 138163
2344 9905 422040
32398 6024 515531
17600 35072 753760
29566 12378 883159
19014 15591 261907
15985 21850 360089
1781 26802 678649
29776 31764 896439
33558 26943 645645
33116 23456 985969
16823 24867 293202
27233 11253 853145
20205 20814 491626
3357 29122 523062
10483 14078 276218
13377 26417 306864
25580 22620 655089
29449 3401 902009
12923 11077 36312
10229 33081 882266
32576 34148 7321
1339 34823 655767
21625 22776 286064
19680 31657 932001
25902 19854 886969
12347 10155 232494
2808 13720 930961
25068 4653 444940
12667 27117 426302
2043 29777 775016
22058 13397 415627
24626 6901 140495
32225 6457 474831
26232 32947 610103
1965 24588 358984
26040 21585 769767
15209 10060 649619
14975 16952 773342
25024 31530 881372
30404 14223 303322
31960 27593 332824
11745 8817 264816
20332 12732 946334
26688 6824 657436
24081 21862 955930
2301 13331 195004
21153 7027 772272
13102 13531 612346
25285 3592 382676
11667 12872 340176
24450 29436 749656
23208 26229 268666
29788 30810 750086
11129 514 838736
27625 8956 317313
2304 2267 509915
34129 21720 928795
24920 26698 443633
21190 5493 515458
33165 6021 660718
32828 10340 124149
16646 33076 223341
21142 30284 402028
11882 336 88145
6 16923 877104
10049 461 992329
26003 26817 565616
289 6500 303230
3946 31221 191886
12590 537 165964
29173 584 359993
13448 28413 987145
12686 11185 753438
17210 10258 696244
21086 9475 112164
19826 26158 577933
33417 14648 62876
25674 14144 557851
1396 27097 511973
9893 10513 735697
8396 29261 32362
28525 18563 925853
28184 24842 28687
6996 16830 173474
17873 28019 237037
5137 22438 330501
35223 14587 691952
3710 360 904061
29310 3186 132544
28184 18892 933370
20333 31377 709728
15422 2659 608610
13780 25314 422667
11847 18672 123868
26340 33192 770994
20374 2724 427114
32674 1113 742645
22207 30701 128190
3929 25990 364840
28910 23125 925819
30783 14343 941423
17959 33277 319404
6474 29661 493798
20874 16234 185721
29078 1234 91818
33293 32720 610359
13289 20065 598740
32864 16595 839524
29340 17222 139692
5785 30680 976219
20102 3733 697365
30364 35684 888743
23986 8222 328830
10836 28461 948384
3841 18317 360328
6501 30969 42541
13158 19823 189204
29505 13531 611058
31001 28233 331130
1913 18650 721195
10882 30717 73291
29979 31936 441994
30097 31755 101971
14141 23892 177789
17774 18073 181303
12148 32348 144744
8850 30954 272136
21836 6666 834441
28618 8843 390770
5714 18281 329430
1741 19737 776145
24394 28725 419538
31827 15530 444922
25433 19805 830151
18046 19443 139728
11764 10663 258776
30780 26547 40305
5302 2061 21121
27910 3269 77960
7091 25689 637844
22526 7017 958824
17334 6714 951697
12420 12204 263393
12305 539 149100
13781 7391 843503
28067 23746 71823
24408 6593 609212
30033 24848 116757
8535 28522 431496
16048 30875 306028
31941 19311 749002
32505 29427 282361
13672 23679 972280
16076 18094 698098
20719 874 676155
32922 17984 285041
2661 8372 255999
12568 11025 104823
7015 34672 754710
21545 23779 547404
28749 12933 379943
12715 4579 548391
10155 3362 104016
6577 8239 844280
17706 34199 995354
20509 17242 27210
23129 18701 9311
7503 31660 315966
19252 29515 645364
10067 33748 105792
26823 32154 768931
4944 34492 572196
16578 13416 668001
18394 1443 709494
20632 11710 849908
19874 6058 301413
24483 30520 15863
5750 19611 316649
22163 18689 290165
31528 3481 853445
26140 11686 190855
30528 25637 555001
2345 25753 979283
26034 8857 609261
31395 30038 113517
14962 12091 317438
25332 29307 917081
32509 6954 10858
22033 10061 395769
26571 35051 983836
7099 11236 101056
13971 13665 660553
14791 7277 950603
30446 30530 132134
15946 6433 346631
13516 24189 870614
31534 19371 235401
376 191 858558
2086 383 479799
5056 5138 481788
13327 8459 446886
17557 2691 742711
1149 28267 293166
12447 21951 413434
16673 13131 770960
31891 10945 779166
28073 24964 279979
21647 29241 991250
18526 7787 755171
25050 25087 826964
28570 11753 903273
18888 34259 479877
768 16608 738588
30134 19090 947577
10092 2924 249454
20687 21295 402195
27574 406 353629
20083 7097 540876
25715 34864 392743
24491 27338 867554
30609 6828 57823
2626 24972 800540
13926 30125 436934
33981 21219 986079
3081 18363 602168
13114 29921 90547
9483 35626 374742
1707 14113 796088
17325 28492 733005
9531 16374 585222
18482 27142 590804
2456 5906 647207
27371 18974 673936
11181 3547 922392
31731 15628 741879
10570 18941 898443
12422 16554 457433
15959 13089 461055
5347 28014 423465
12311 35261 925104
17643 26016 348561
15307 17568 675654
2291 12795 197381
944 6858 77552
11443 31132 703044
3267 22201 732887
26897 20268 616865
28929 9108 200731
5856 35398 159829
9364 12105 101494
31020 31982 437518
400 33086 853251
34026 30241 53445
17252 1335 365468
15163 23056 635828
34536 9605 189468
23182 12552 324865
18770 12865 118198
18692 32288 870150
32626 1562 90821
19827 5996 67954
16307 5717 128176
27683 18860 216341
4321 25300 583337
592 20485 371111
8397 13726 369370
16613 6890 179018
22295 8125 611274
22936 2267 800248
3268 11394 909531
31517 31844 71461
12399 13100 761218
19150 27051 507263
30945 4832 68784
31354 15687 961213
26833 93 566732
4477 29499 360643
7955 4743 729233
34220 2021 983104
24668 34037 151950
11199 773 805946
12456 3924 707121
27723 5090 647328
10964 32085 105660
33548 14877 817792
16328 15537 877894
27901 8471 41265
33663 25408 820668
3109 22241 449949
19340 27686 489903
25097 8362 891994
33 9046 582210
12306 21116 363357
23442 13718 480859
23453 27812 742866
5587 16523 485886
8415 27775 774983
30433 28679 143286
23819 28205 870259
4922 7291 54986
28928 27383 844969
24357 31945 521148
21630 29958 180674
17922 19992 590885
21194 3939 727483
3777 3286 122313
30513 10898 877726
31501 5102 423974
15626 35579 611401
23994 16083 680078
15176 6126 181958
3405 24282 554442
7810 16162 820827
34440 23602 454079
18793 204 168310
32565 17489 578339
31363 11545 245604
32665 5388 606067
10198 5604 536956
25476 25127 84906
33188 29900 83523
28000 21098 579933
35794 32231 263930
15645 18153 202627
33883 35152 322863
18751 19783 615797
35581 10798 168601
30242 15889 805945
32420 27095 465527
23672 12245 924329
8794 28920 851046
33696 35677 575660
27048 5466 928819
10193 28613 35344
55 1835 696915
34039 18911 345666
25784 10033 37500
26694 1954 531538
14488 9430 981639
1230 14240 803200
14374 25821 352202
27358 22889 264876
30019 22190 563964
2661 7308 640631
27281 8402 867548
23193 5948 400425
19281 20278 514967
35523 35783 865936
26658 26174 260076
21670 18082 304009
8906 34650 415014
3592 16572 829667
32436 289 304412
5065 5124 987817
32940 2268 461379
27797 24702 82911
1915 9973 820320
31145 19579 54409
31190 6264 303980
4061 31011 129179
24506 31340 981378
13997 2061 717567
31972 13348 511805
28036 5559 74678
31272 29200 337172
6506 9194 718289
31471 14942 947011
30342 3212 281226
17260 20816 69236
11720 18734 123433
30229 17308 314312
16960 21697 728441
34817 10276 355034
30990 28593 343441
17635 29803 914926
9305 25452 969908
29161 6953 540872
2191 11848 92483
3738 413 653777
27617 16108 505281
11560 6567 580454
21337 20755 506258
2669 33829 745574
28736 31798 842986
24408 13996 154860
9775 7298 163097
1478 3190 367419
17465 28226 371240
5520 19749 256057
7127 12757 924165
1467 32491 426520
1550 9203 611742
25619 12086 224186
31453 31726 512744
5772 11172 533235
30757 27946 267974
11952 21082 994993
26558 14769 932499
5039 14786 83138
24035 31991 97834
16397 19928 88759
17268 10990 399843
22167 17033 129762
1317 29488 107174
11395 23056 585060
28981 34891 704267
18214 5809 114912
17633 26170 291996
26289 32302 830718
14058 22108 411544
13201 11120 113040
17283 17993 573326
4268 16883 885598
25754 18770 190055
31205 20381 514341
32197 12296 28990
19748 30031 876990
31655 1233 791581
2801 15663 855231
33044 24181 63157
77 13711 98987
26084 27855 644463
12364 30442 777697
18433 26959 769544
7535 7550 360479
23777 19595 475387
10845 23982 467395
32257 27112 766863
213 27840 202442
1687 17992 531760
3193 10274 128522
7268 17037 298075
983 34549 810314
1470 29549 640277
28052 15371 43472
26478 24543 917284
6436 4805 407037
881 24291 654713
32924 8569 602178
14844 1901 296284
17991 28936 282931
27783 1808 88696
5141 7352 170272
3490 2216 717005
19312 34916 685232
11989 25238 528013
21781 3483 194659
23583 536 66061
31362 19471 712440
3049 17796 442900
27724 13469 98867
9284 5474 212803
17131 23928 14622
13194 18094 221615
3562 3937 383525
24209 28843 826249
23625 28558 872167
18916 15836 9949
3398 24460 129731
13229 15142 602018
17259 6053 735146
24045 31069 514164
21876 26808 898305
30859 28256 377041
706 12637 62654
9288 29122 721575
5318 11458 871760
12880 10904 651449
787 21500 956737
20582 24128 443035
18481 3842 330624
5626 32470 639944
13397 13970 104560
31055 11359 557038
33427 35026 110397
22365 20705 60776
13852 6836 408607
28008 19976 759016
28034 17891 524483
33573 613 670148
33483 3965 405733
29920 13463 182011
14853 985 514474
22182 21838 124425
16466 26342 345254
9627 34412 257904
32556 29459 839690
9425 1892 10284
671 20380 853471
21508 16166 376906
4870 34391 498645
2266 2211 627176
2548 14619 590667
5979 20587 590979
22680 34858 690533
14389 31094 767563
27331 18555 987471
12204 15209 925940
24738 11372 417097
3652 29197 540412
25658 35610 140046
5761 24886 219138
19939 33432 316814
11643 4890 528956
20729 11455 10180
9520 9235 997226
23249 25765 458639
16946 25384 699102
32517 3175 722324
906 5702 499833
12797 23070 807167
21395 10236 555182
6845 765 543082
9973 11303 429343
34349 32137 194382
16881 17582 692989
33875 27449 281433
21072 10223 350474
3091 21702 153706
5042 31850 322931
31018 1172 67173
18788 22314 582340
26257 15347 265173
19735 20837 503234
14934 29732 277473
27138 12531 216325
24530 8633 196595
21531 14472 636294
19045 837 803104
22357 9627 301951
3595 1312 368073
32338 24583 964030
323 11736 658643
31957 30434 167199
23338 3762 87246
5528 5343 845462
29100 13331 267863
5678 25669 979898
22059 20803 614888
29705 28984 513665
4103 8969 305895
32400 12969 859147
35447 4902 443163
19566 25672 960241
10180 25763 449648
23236 8219 189330
35365 9684 932943
24550 14842 637988
10067 29426 557595
30821 22522 820558
26657 24880 602815
592 25144 299490
32840 28851 732575
1011 27764 367924
15335 11996 438656
34025 14635 385164
13417 24901 37270
22904 26610 310924
16855 13964 276883
23720 7061 68071
13643 23493 820573
34793 12663 131069
32573 21412 826741
19996 15269 571024
27285 4865 339550
4766 33173 821676
13011 17131 889709
6833 33458 794080
5821 6685 74549
8474 20692 595284
26455 20741 682267
10726 19619 554833
11277 9658 189431
2275 20391 481028
7741 9068 998416
25408 1767 904192
6264 29859 908547
25617 8963 485537
24841 26208 249800
16959 592 980557
22724 19953 423677
3292 26219 916677
23477 26519 617082
25687 15861 696624
26701 8344 316264
5353 23202 889431
4584 19130 354392
21564 15371 152273
9592 15841 456342
12096 34990 153064
12628 4532 206483
1505 21576 15606
26557 17805 481733
11719 26587 574003
16365 3812 483978
2894 22015 119023
28907 19632 499715
35367 6814 111721
25867 32620 419517
21907 24125 351732
27425 4170 740347
19431 22832 938621
423 17755 82674
3836 15893 958521
30157 6673 185569
33048 19121 237356
10095 23022 950716
29457 17311 646938
34901 18704 811452
25108 29014 620480
10783 26818 283695
20501 24378 155055
7811 27987 896494
35340 31927 315618
29470 14060 632995
27437 5984 113104
31282 29104 827387
18245 9602 650520
7741 269 157130
24463 34467 211322
31660 31722 163390
19699 14017 428142
18020 31572 635050
13823 28763 215181
31728 29737 162925
17008 19234 68301
6225 26724 703220
4797 9880 201901
13633 20455 821928
20966 16406 231563
24819 6674 568695
17444 11656 332752
17594 12988 511177
28683 28843 282885
5672 34892 989861
28434 29664 761627
13675 25169 941571
4748 14410 455694
6977 29912 869951
33156 6316 773797
7316 25882 391988
2478 34520 577923
10621 6071 655627
8906 16785 59186
31887 34997 632237
30973 17697 381667
15130 5861 26681
17710 18094 69465
32595 19125 358474
27227 1647 18253
26316 2385 677317
31002 31407 678050
22947 4368 846415
19046 849 38644
24993 29865 469550
14831 29072 980900
3113 17688 573078
33722 10810 2383
10573 31302 129220
31809 30434 942284
14672 2157 412057
29880 15442 363728
27042 26239 335231
11988 31070 623528
32249 6568 509167
27859 24712 696721
18911 6485 966984
7290 21346 58505
34830 34184 327177
7159 15049 534438
26268 5389 434304
13074 28595 230853
34092 32141 447378
6367 22763 400269
32146 16137 537308
18728 8128 779684
18574 24589 391490
30812 26472 841842
30715 12727 73796
19918 7745 559732
4045 9843 936310
16256 34714 899068
33725 24949 202125
781 7968 606203
18033 2449 876876
26858 5595 688608
21711 16661 904222
26569 19651 334579
23439 19765 615651
3980 6943 175817
29143 34124 126259
30182 28218 307668
17590 29454 187758
11383 35490 56967
3382 7822 150061
25674 2042 174523
26856 16552 86096
16263 20407 765671
13020 8628 572658
26925 22216 175474
16072 30305 173669
5192 24073 366165
6494 23590 551235
24916 26734 974504
16626 32236 541130
34787 15705 639723
29430 8345 722084
29037 14768 35174
8226 3478 445558
26063 3311 893673
32260 26790 285751
7982 22982 348593
22841 19230 735430
35652 25613 748425
32077 5687 406665
19542 21117 772056
24661 23735 95709
30572 35021 648215
1237 6231 897408
5986 17395 282225
12254 29507 137458
30276 30094 27433
20807 21567 766176
24685 16655 212157
25218 33316 396876
27155 8106 240858
29126 9166 823808
34253 24067 100753
6603 10203 959471
19754 22367 154245
19339 3238 758133
24788 32304 777981
5307 31210 850710
20534 35701 865232
32670 7792 210442
25592 28004 770707
34778 1846 464750
21526 26403 31585
12910 23586 459527
5205 5179 252814
19163 6265 714774
22191 6321 358529
29771 5572 283018
29926 29964 212231
23865 7356 165585
22464 1489 986020
22205 11288 790361
24663 30504 700114
6278 28327 292037
33919 26318 349048
8036 5283 774498
35726 19810 611001
10917 23817 419040
33117 27616 632856
18179 27722 464925
6946 9536 871121
1308 25566 766637
12523 6278 503583
2953 21379 855051
33263 21650 658144
838 18732 790425
16370 1601 225742
10049 15335 6252
8732 22078 442762
28445 13856 183120
7126 7089 891754
13488 5317 93690
33490 17378 642448
15481 30667 503768
22027 605 447373
16568 9145 625428
15356 34919 547198
6015 13246 535489
17076 273 108760
34329 18563 308197
2061 26941 61937
16539 15230 558119
26178 7175 703840
20406 32438 193701
1342 3504 746010
7487 8537 641933
20883 34313 683160
20715 10623 352769
32580 2473 759279
13239 28993 204450
10998 33933 28215
28821 32556 217648
10414 35006 408224
6671 13530 642923
20052 31326 663667
9609 32377 805447
15768 17063 160776
29093 18126 229051
32081 29098 108253
19533 25419 258166
16255 9847 445204
19813 34551 837915
11237 23292 170616
406 16936 949555
16989 17959 353167
18482 28511 301196
15350 6538 897237
6777 31716 828453
1561 25567 880279
30321 29704 893315
27100 31236 128925
7515 34563 238999
21564 13950 828453
18516 2770 139942
17103 11858 321690
13307 1605 34445
20501 14704 705716
15071 29887 493651
4668 14559 476552
13519 22684 543461
4903 33939 585531
20577 683 481633
27585 26430 504483
22725 31848 583869
24517 13202 584103
27507 20479 638597
6699 29126 578387
19242 493 515544
1056 2596 88295
2681 17543 673729
20038 28780 419220
10158 10649 793202
34591 8203 797674
6832 34316 669371
31579 27415 857325
34272 20727 357622
16082 34645 339104
15809 13761 768295
2620 1117 700943
34471 15150 621120
4050 31664 798307
20251 5922 200591
32795 7574 594113
4054 23876 718540
2857 27720 509535
25309 27515 93846
30529 10739 524050
13365 13800 983815
7513 17140 724923
9673 29830 789168
30696 27173 411806
2812 34709 460800
21550 5367 331620
35090 14195 101046
5150 7004 721956
25973 26967 404932
19598 13221 791882
1129 22717 86062
23560 8342 56168
26392 13765 668784
6361 15165 495345
20746 33358 76882
5230 16561 830741
2348 11340 765509
22866 12627 889639
13342 3202 749419
22552 9507 682678
17323 16522 884661
9997 22173 667949
25738 22801 985249
4201 14667 645161
16262 22314 31996
24621 29926 203197
17196 32673 119213
8545 34909 524496
12058 32559 125554
12095 27998 190460
18082 30290 236406
22172 5366 517859
6799 8517 335693
14113 13209 362971
20123 27324 680016
34780 19094 389971
2599 30797 469948
674 30999 136327
35375 3225 958258
5164 13634 511670
28135 11203 575245
12636 24551 717703
16237 15067 552126
25179 11219 667075
9603 34511 545401
6481 867 478056
25373 35436 277899
4357 16223 520550
32160 10546 393620
14263 28321 654898
35387 16525 179425
33559 33975 222919
23914 9509 98076
14719 18950 212093
24756 10119 955474
20611 33571 83822
2677 31344 657266
8370 3927 57246
26703 28265 717755
7654 32314 619417
7609 26605 411155
1969 19963 493261
28344 13914 676901
33444 19461 130498
30210 32233 737080
2916 18990 60497
19973 24814 246520
10774 17655 757390
28096 732 51805
17040 15496 113233
2403 33123 271229
11003 25027 399884
34572 22478 227776
14247 34877 106342
21122 11585 862205
28068 14569 304742
23874 28159 143079
15366 33334 431963
28889 1993 900486
32111 30228 849403
24960 2686 949662
20220 30424 572525
1867 30484 873212
33256 18782 346746
1216 10179 150597
23195 23174 847055
2617 9593 841912
9168 16616 83910
19176 33344 421308
22220 10708 948607
9161 16297 655268
16209 18686 178743
16035 13094 586943
28640 21336 638985
19486 30391 587942
5196 16861 472116
35569 31850 639650
18762 4106 594730
33002 9458 182015
30184 25653 786223
22100 26659 374210
34822 15649 806831
1777 4144 403993
1816 2107 978674
1827 13035 849106
33228 27627 838223
25666 32009 271336
34078 4219 778020
11378 16656 222354
1735 3490 599778
3139 2912 944325
10106 5665 263918
19948 4671 94960
32615 20914 146732
24463 29954 773728
16136 27401 754112
22292 26186 559796
17121 30683 18032
19825 22668 559893
34863 33251 223007
22176 24174 649134
25363 34034 746337
19285 22831 967172
8400 25763 777869
12933 22953 182200
13595 32720 460639
4350 17548 458561
714 10077 22825
3907 6357 739347
15466 7877 404728
33277 1839 205412
33373 32972 646067
20878 25043 808963
10562 4279 907337
4224 1787 708426
777 20037 456926
33759 24164 606736
10278 7811 219237
369 8145 393093
18199 33074 436372
17550 12151 11329
22919 8772 629436
33210 16491 992485
22155 32795 686642
45 33775 321500
16597 6401 423119
28993 32651 715282
14217 1527 47937
15357 13005 99264
32787 24540 536649
30111 15773 554198
32628 5419 683380
3138 22315 312239
1131 9652 323341
4398 14147 800753
15610 29102 639303
21954 31241 439621
17143 6448 31424
18064 4928 741575
34392 24977 275790
35668 19160 69489
23262 21359 880180
32557 21983 776348
8867 35021 253403
35334 21193 924117
22230 7432 638102
23357 7895 570235
4528 5002 467825
25702 2329 28099
17189 10998 515124
4733 29176 471868
18469 9583 602850
6907 89 143448
18383 25482 497290
24293 26195 157659
19198 23535 970033
21081 20553 311867
11305 14375 668767
24043 7272 109742
219 30067 736939
24903 30713 998561
13435 24244 934605
17748 3132 581648
2218 15702 764286
32850 17322 917266
20793 15403 225008
27886 35457 57732
15860 1503 22862
24303 26508 764068
7270 12873 525698
15970 5067 589814
29149 12972 126063
32309 20100 432900
8836 15738 513157
32240 2670 967002
23009 14015 226455
13357 12932 355220
11509 19775 375301
13128 29431 187966
12429 1731 944424
2079 29581 182185
14805 29938 823154
8648 3142 132821
2735 7636 627955
24607 26929 956599
31405 14831 8625
10182 9760 104546
17366 6193 506288
32963 6166 714414
28130 9444 639213
33140 22338 151201
27695 26021 335454
3950 17129 5359
20846 21009 481964
24297 8731 44186
6747 17694 241247
13226 689 769194
5360 29287 170802
18265 27116 66869
8329 13584 859958
24069 26168 679105
19392 14258 688714
8132 5668 993596
30331 31536 545466
28190 6500 951289
2495 20122 748263
17823 34321 399295
12724 20846 285182
15419 32132 380648
11821 26281 965401
20279 7721 67096
11352 6714 857879
16186 2656 455016
23416 19958 169922
35115 24330 550968
1728 20950 864551
26701 17944 899258
34801 28043 279220
1101 2689 871922
19805 1501 59503
15926 31126 787723
2223 1636 478207
32558 23700 100546
21111 4153 387508
29028 17016 145360
23219 16371 60916
21824 23055 904151
13363 10690 790545
5543 28717 232655
24392 6100 953301
2760 33049 445528
217 2314 963397
10695 19139 457169
31956 24006 739205
25754 11120 892920
21529 6971 537401
12394 17654 735362
8223 34568 767722
35366 33688 359447
29801 34534 109292
28835 22029 466871
9676 17137 98239
29642 4528 49366
10129 23069 849285
4938 16242 925373
29344 32958 926618
15463 35298 758696
7335 14252 468437
26754 6547 681750
3199 8510 39610
18895 27922 240062
15509 27170 650697
25969 35815 302238
715 6412 541336
17245 9189 904463
27438 29026 677105
2749 20195 167735
15667 8613 328083
27132 6458 823026
12831 20306 865057
29948 20815 545763
21590 24369 616781
9765 32141 956844
33077 386 82408
13258 31722 785798
15962 5336 777624
21652 12379 530513
5241 22112 283189
5121 21558 712301
10504 1291 737205
